"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Fax","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Fax","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933537591","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","C","Artesania","46","46","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440048","2.174265","431018.044","4587937.42","431109.98","4588138.409","933537591","Tel.","Edifici Via Julia (Educacio Infantil)","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165918","Centre Educatiu Princeps 23 d'Abril","#","Via","Julia","31","31","51","Verdun","08","Nou Barris","08042","019","BARCELONA","41.440001","2.175748","431141.872","4587931.001","431233.809","4588131.99","933530303","Tel.","Edifici Artesania (Educacio Primaria)","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165925","Escola Provencals","#","C","Peru","105","105","71","Provencals del Poblenou","10","Sant Marti","08018","019","BARCELONA","41.408419","2.195562","432764.559","4584409.275","432856.512","4584610.232","933086396","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165925","Escola Provencals","#","C","Peru","105","105","71","Provencals del Poblenou","10","Sant Marti","08018","019","BARCELONA","41.408419","2.195562","432764.559","4584409.275","432856.512","4584610.232","933086396","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165925","Escola Provencals","#","C","Peru","105","105","71","Provencals del Poblenou","10","Sant Marti","08018","019","BARCELONA","41.408419","2.195562","432764.559","4584409.275","432856.512","4584610.232","933086396","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165925","Escola Provencals","#","C","Peru","105","105","71","Provencals del Poblenou","10","Sant Marti","08018","019","BARCELONA","41.408419","2.195562","432764.559","4584409.275","432856.512","4584610.232","933086396","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165927","Centre Educatiu Providencia del Corazon de Jesus","#","C","Scala Dei","1","1","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.4386","2.158043","429661.275","4587789.719","429753.199","4587990.706","934275121","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165927","Centre Educatiu Providencia del Corazon de Jesus","#","C","Scala Dei","1","1","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.4386","2.158043","429661.275","4587789.719","429753.199","4587990.706","934275121","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165941","Escola de la Concepcio","#","C","Bruc","102","102","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395449","2.168281","430470.601","4582990.882","430562.534","4583191.825","934576081","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165941","Escola de la Concepcio","#","C","Bruc","102","102","07","la Dreta de Eixample","02","Eixample","08009","019","BARCELONA","41.395449","2.168281","430470.601","4582990.882","430562.534","4583191.825","934576081","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165955","Escola Ramon Berenguer III","#","Via","Barcino","90","90","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450525","2.192458","432548.758","4589086.284","432640.708","4589287.284","932695525","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165955","Escola Ramon Berenguer III","#","Via","Barcino","90","90","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450525","2.192458","432548.758","4589086.284","432640.708","4589287.284","932695525","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165955","Escola Ramon Berenguer III","#","Via","Barcino","90","90","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450525","2.192458","432548.758","4589086.284","432640.708","4589287.284","932695514","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165955","Escola Ramon Berenguer III","#","Via","Barcino","90","90","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.450525","2.192458","432548.758","4589086.284","432640.708","4589287.284","932695514","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165957","Escola Ramon Casas","#","C","Plati","6","6","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.358669","2.134391","427596.631","4578935.399","427688.538","4579136.304","933315284","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165957","Escola Ramon Casas","#","C","Plati","6","6","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.358669","2.134391","427596.631","4578935.399","427688.538","4579136.304","933315284","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165957","Escola Ramon Casas","#","C","Plati","6","6","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.358669","2.134391","427596.631","4578935.399","427688.538","4579136.304","933315284","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165957","Escola Ramon Casas","#","C","Plati","6","6","13","la Marina de Port","03","Sants-Montjuic","08038","019","BARCELONA","41.358669","2.134391","427596.631","4578935.399","427688.538","4579136.304","933315284","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165958","Escola Ramon Llull","#","Av","Diagonal","275","275","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400891","2.177809","431272.841","4583587.412","431364.781","4583788.361","932313457","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165958","Escola Ramon Llull","#","Av","Diagonal","275","275","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400891","2.177809","431272.841","4583587.412","431364.781","4583788.361","932322198","Fax","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165958","Escola Ramon Llull","#","Av","Diagonal","275","275","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400891","2.177809","431272.841","4583587.412","431364.781","4583788.361","932313457","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165958","Escola Ramon Llull","#","Av","Diagonal","275","275","05","el Fort Pienc","02","Eixample","08013","019","BARCELONA","41.400891","2.177809","431272.841","4583587.412","431364.781","4583788.361","932322198","Fax","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165959","Escola N-II de Practiques","#","C","Melcior de Palau","138","138","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.381285","2.138796","427990.052","4581442.549","428081.962","4581643.477","934907023","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165959","Escola N-II de Practiques","#","C","Melcior de Palau","138","138","18","Sants","03","Sants-Montjuic","08014","019","BARCELONA","41.381285","2.138796","427990.052","4581442.549","428081.962","4581643.477","934907023","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165961","Escola Ramon y Cajal","#","C","Mare de Deu de Lorda","25","25","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451982","2.191996","432511.678","4589248.325","432603.628","4589449.327","933451731","Tel.","Telefon i fax","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165961","Escola Ramon y Cajal","#","C","Mare de Deu de Lorda","25","25","57","la Trinitat Vella","09","Sant Andreu","08033","019","BARCELONA","41.451982","2.191996","432511.678","4589248.325","432603.628","4589449.327","933451731","Tel.","Telefon i fax","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165963","Llar d'Infants Regina","#","Pl","Nord","6","6","31","la Vila de Gracia","06","Gracia","08024","019","BARCELONA","41.406958","2.155878","429446.135","4584278.67","429538.058","4584479.625","932377418","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
"92168165963","Llar d'Infants Regina","#","Pl","Nord","6","6","31","la Vila de Gracia","06","Gracia","08024","019","BARCELONA","41.406958","2.155878","429446.135","4584278.67","429538.058","4584479.625","932377418","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165965","Centre Educatiu Regina Carmeli","#","C","Eduard Toda","37","37","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.434629","2.15854","429698.516","4587348.431","429790.44","4587549.414","934278371","Tel.","","","","","","","","Educacio infantil (Parvularis)","Educacio infantil","Educacio",
"92168165965","Centre Educatiu Regina Carmeli","#","C","Eduard Toda","37","37","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.434629","2.15854","429698.516","4587348.431","429790.44","4587549.414","934278371","Tel.","","","","","","","","Ensenyament infantil (3-6 anys)","Ensenyament infantil","Educacio",
"92168165965","Centre Educatiu Regina Carmeli","#","C","Eduard Toda","37","37","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.434629","2.15854","429698.516","4587348.431","429790.44","4587549.414","934278371","Tel.","","","","","","","","Educacio Infantil (Llars d'infants)","Educacio infantil","Educacio",
"92168165965","Centre Educatiu Regina Carmeli","#","C","Eduard Toda","37","37","43","Horta","07","Horta-Guinardo","08031","019","BARCELONA","41.434629","2.15854","429698.516","4587348.431","429790.44","4587549.414","934278371","Tel.","","","","","","","","Ensenyament infantil (0-3 anys)","Ensenyament infantil","Educacio",
